ID,input,output,subset
ID_TR_Aka_Gha_6B65A6A4,"Ɔkwan bɛn so na amammerɛ mu gyinapɛn ahorow, gyidie ahorow, ne nneyɛe nya mmabun suban ne wɔn nneyɛe wɔ sika, sikakorabea, boseabɔ, ne sikasɛm nhyehyɛe ho so nkɛntɛnso?","Amammerɛ mu gyinapɛn ahorow, gyidi ahorow, ne nneyɛe ahorow nya mmabun adwene ne wɔn nneyɛe wɔ sika ho so nkɛntɛnso kɛse. Sɛ nhwɛso no, wɔ amammerɛ ahorow bi mu no, sika a wɔkora so ma daakye ahiade ahorow no som bo kɛse, bere a wɔ afoforo mu no, ebia wɔ pɛ sɛ wɔsɛe sika de nya abotɔyam ntɛm ara. Sɛ wɔte amammerɛ mu nkɛntɛnso ahorow yi ase a, ebetumi aboa mmabun ma wɔasisi sikasɛm ho gyinae a ɛfata a ɛne wɔn gyinapɛn ne wɔn botae ahorow hyia.",Aka_Gha
ID_TR_Aka_Gha_386ECBE0,Mɛyɛ dɛn ahu sɛ nsakrae a merehyia wɔ me mmerantebere ne mmabaabere mu no yɛ nea ɛfata?,"Ɛsono sɛnea mmerantebere ne mmabaabere ka obiara, enti ɛtaa ba sɛ nsakrae ba ntɛmntɛm ne mmere ahorow mu. Nanso, sɛ wowɔ wo nkɔso ho dadwen anaasɛ wohyia ɔhaw kɛse a, ɛho hia sɛ wo ne ɔpanyin anaa akwahosan ho ɔyaresafo bi a wowɔ ne mu ahotoso kasa.",Aka_Gha
ID_TR_Aka_Gha_72FF5D2A,Ɔkwan bɛn so na mmabun betumi de anwiinwii akwan anaa mmra kwan so akwan adi nyiyim anaa ayayade a ɛfa wɔn nna ne awo akwahosan ho ho dwuma?,"Mmabun betumi de anwiinwii akwan anaa mmra kwan so akwan, te sɛ anwiinwii a wɔde bɛkɔ akɔma nnipa hokwan ahorow ho bagua ahorow anaasɛ mmra kwan so ananmusifo a wɔbɛhwehwɛ afi ahyehyɛde ahorow a wɔkamfo kyerɛ hɔ, adi dwuma de adi nyiyim anaa ayayade a ɛfa wɔn nna ne awo akwahosan ho ho dwuma. Saa akwan yi boa ma wobu wɔn a wɔyɛ bɔne no akontaa na wɔhwehwɛ sɛ wosiesie mmara so bu.",Aka_Gha
ID_TR_Aka_Gha_96DA1DAC,"Ɔkwan bɛn so na mmabun betumi de wɔn atipɛnfo anaa wɔn adɔfo aka wɔn ahobammɔ ho nhyehyɛe ho, ama tebea a ɛboa no anya nkɔso na wɔakyekye ayɔnkofo a wobetumi de mmoa ne nkuranhyɛ ama?","Atipɛnfo ne Adɔfo a Wɔde Wɔn Ho Hyehyɛ Mu: Mmabun betumi de wɔn atipɛnfo anaa wɔn adɔfo ahyɛ wɔn ahobammɔ ho nhyehyɛe mu denam wɔn haw ahorow a wɔbɛka akyerɛ wɔn, wɔn adwene a wɔbɛhwehwɛ, na wɔasrɛ wɔn mmoa so. Ayɔnkofoɔ a wɔbɛtumi de mmoa, nkuranhyɛ, ne nteaseɛ ama a wɔbɛhyehyɛ no bɛtumi ama tebea a ɛboa na ama ahobanbɔ nhyehyɛeɛ no atu mpɔn.",Aka_Gha
ID_TR_Aka_Gha_47378190,So kɔkɔbɔ nsɛnkyerɛnne bi wɔ hɔ a ɛkyerɛ bere a atipɛnfo nhyɛso betumi ayɛ kɛse abɛyɛ biribi a epira anaa asiane wom?,"Te a wɔte nka sɛ wɔhyɛ wɔn anaasɛ wɔrehunahuna wɔn ma wɔde wɔn ho ahyɛ nneyɛe a asiane wom anaa epira mu. Nhyɛso a ɛkɔ so tra hɔ a wubehyia ɛmfa ho sɛ ɔda no adi sɛ ne ho nyɛ no dɛ anaasɛ ɔpow no. Atipɛnfo nneyɛe a ɛrekɔ soro a wɔbɛhwɛ, te sɛ nhyɛso akwan horow a ɛkɔ soro mpɛn pii anaasɛ emu yɛ den. Nneɛma bɔne a efi atipɛnfo nhyɛso a wɔde wɔn ho hyɛ mu ba, te sɛ nkate fam ahokyere anaa honam fam opira a wohu.",Aka_Gha
ID_TR_Aka_Gha_CF36D58B,"Adɛn nti na ɛho hia sɛ wɔfa obi din ananmusɛm/ asɛmfua (pronouns) pa di dwuma, na sɛ wɔanfa nea ɛfata anni dwuma a, ɛbɛtumi aka ne ho asetena ne n'apomuden sɛn?","Wɔ Ghana amansan mmara mu no, nnipa mma mmienu pɔtee (ɔbarima ne ɔbaa) nko na wɔgye tom, na asɛmfua a wɔde gyina wɔn ananmu nso ne 'ɔno' (ɔbarima anaa ɔbaa nko).",Aka_Gha
ID_TR_Aka_Gha_DE8A774B,"Sɛ mifi ase nya nsakrae wɔ nipadua hua mu anaa ahotew ho nsɛm a ɛma m’ani awu a, dɛn na ɛsɛ sɛ meyɛ?","Ɛyɛ ade a ɛfata sɛ wobɛte aniwu nka wɔ nsakrae a ɛba nipadua hua anaa ahotew mu bere a woadu mpanyin afe so no ho. Nea wubetumi ayɛ ni: Gure anaa nguare: Gure anaa aguare daa, titiriw bere a woayɛ apɔw-mu-teɛteɛ awie no, na ama wo nipadua ho atew. Hwɛ mmeae a mmoawa ne fifiri boaboa ano te sɛ honam ani ntini, axilla, nufu ase, ne nan ase bere a woreguare no yiye. Fa Deodorant Di Dwuma: Fa deodorant anaa antiperspirant di dwuma de hwɛ nipadua hua so. Fa gu honam ani a ɛho tew na ɛyɛ nwunu so. Hwehwɛ na fa deodorants a ɛwɔ mpɔtam hɔ te sɛ lime nsu anaa nsõ a wɔde gu honam ani simma 10-15 ansa na woaguare no di dwuma. Kwati nneɛma a ɛhyɛ wo honam ani abufuw. Sesa Ntade: Sesa ntade ne ntade ase da biara na amma hua antra hɔ. Ɛho hia sɛ wosakra kɔ ntama a ɛho tew mu bere a woaguare awie no. Hyɛ nneɛma a ɛma ahome na ɛtwe nsu te sɛ ntama a wɔde kotoku ayɛ ne ntade a ɛhyɛ ase. Yiyi: Sɛ woyiyi wo awotwaa mu nhwi daa a, ɛboa ma nipadua hua ntumi nkasa kyerɛ Ɔpanyin a Wogye No Di: Sɛ worepere wɔ nipadua hua anaa ahotew ho a, wo ne ɔwofo, ɔhwɛfo, anaa akwahosan ho ɔyaresafo nkasa. Wobetumi de akwankyerɛ ne mmoa ama. Fa Nneɛma a Wɔde Yɛ Adwuma Siesie: Fa deodorant, popa, anaa ntade foforo a wode bɛsesa gu w’akyi bag anaa locker mu ma tebea horow a egye ntɛmpɛ. Hwehwɛ Afotu: Sɛ wunnim sɛnea wubedi ahotew ho nsɛm ho dwuma a, susuw ho sɛ wo ne sukuu ɔyarehwɛfo, ɔfotufo, anaa akwahosan ho ɔyaresafo bi bɛkasa akɔhwehwɛ afotu ne mmoa. Sɛ wudi ahotew ho nneyɛe yi akyi a, wubetumi akura w’ankasa ahotew pa mu wɔ wo mmerantebere ne mmabaabere mu.",Aka_Gha
ID_TR_Aka_Gha_01A9E71F,"Dɛn ne nea broni ka no 'intersections' a ɛda nna mu pene ne nna ne awo akwahosan ho nneɛma afoforo te sɛ nyinsɛn ano a wosiw, nna mu yareɛ a wosiw ano, nyinsɛn a wɔpaw, ne awo hokwan ahorow ntam, na ɔkwan bɛn so na wobetumi de pene ho nkyerɛkyerɛ aka nna ho nkyerɛkyerɛ nhyehyɛe a edi mũ ho?","Nea broni ka no 'intersections'  a ɛda nna mu pene ne nna ne awo akwahosan ho nneɛma afoforo ntam no si hia a ɛho hia sɛ wɔde pene ho nkyerɛkyerɛ ka nna ho nkyerɛkyerɛ nhyehyɛe ahorow a edi mũ ho no so dua. Mpene a wɔpene so no ne nsɛmti te sɛ nyinsɛn a wosiw ano, STI a wosiw ano, nyinsɛn a wɔpaw, ne awo hokwan ahorow wɔ abusuabɔ kɛse, efisɛ ɛkyerɛ sɛnea ankorankoro tumi si gyinae a ɛfata wɔ wɔn nipadua ne nna mu akwahosan ho. Ɛdenam nkɔmmɔbɔ a ɛfa pene a wɔpene so ho a wɔde bɛka nna ne awo akwahosan ho nkɔmmɔbɔ a ɛtrɛw ho so no, akyerɛkyerɛfo betumi aboa mmabun ma wɔate abusuabɔ a ɛda pene, ahofadi, nipadua mu nokwaredi, ne yiyedi nyinaa ntam ase. Saa kwan yi hyɛ nna mu akwahosan ho ntease a edi mũ ho nkuran a ɛma mmabun tumi fa nna mu abusuabɔ mu dwoodwoo, obu mu, na wɔpene so.",Aka_Gha
ID_TR_Aka_Gha_C241330B,Dɛn ne ahyeɛ a ɛfata a ɛsɛ sɛ wɔde si ɔdɔ anaa honam fam abusuabɔ mu?,"Physical boundaries: Obu a wobɛkyerɛ wɔ ankorankoro atenae ne nsa a obi bɛka wo ho, a wo ho tɔ wo (atuu, woso nsam, mfeano). Atenka mu ahyeɛ: Wo atenks a wobɛka ho asɛm nanso woanya kokoamsɛm nso ama w’ankasa nsusuwii ne nkate ahorow. Berɛ mu hyetoɛ: Bere a wubenya ama wo ho, nnamfo, abusua, ne dwumadi ahorow a w’ani gye ho, bere a wo ne wo hokafo nso nya bere pa. Nkitahodi ahyɛ: Nim a wobehu sɛnea ɛsɛ sɛ wodi nkitaho ne bere a ɛsɛ sɛ wodi nkitaho, na wɔkyerɛ obu ma wɔn ho wɔn ho hia a wohia baabi a ɛtɔ mmere bi. Social media hye: Wobesi dodow anaa kakraa bi a wobɛka afa w’abusuabɔ ho wɔ Intanɛt so ho gyinae.",Aka_Gha
ID_TR_Aka_Gha_CE4A2BBD,"Dɛn ne nhwɛsoɔ bi a ɛfa dijitaal nsɛm a wɔde yɛ adwuma, ɔsatuo, anaa nnwuma a mmabun di anim a wɔadi 'ASRH' nsɛm ho dwuma, wɔakamfo nhyehyɛeɛ mu nsakraeɛ, anaa wɔakasa atia asetena mu gyinapɛn ne suban ho mpoa?","#MeNnipaduaM'ahokwan a broni ka no 'MyBodyMyRights': Social media ɔsatu a mmabun kyɛ adwinni, nsɛm, ne video ahorow a ɛkamfo nna ne awo hokwan ahorow kyerɛ. Woka no borɔfo sɛ 'Podcast Series': Mmabun yɛ woka no borɔfo sɛ 'podcast' ahorow a ɛka ASRH nsɛmti a wɔabara ho asɛm, te sɛ brayɛ, nyinsɛn a wosiw ano, ne 'LGBTQ+' nsɛm, na ɛma nkɔmmɔbɔ a ɛda adi pefee ne nhomasua nya nkɔso. Dijitaal Abakɔsɛm Nhyiamu a woka no borɔfo sɛ 'Digital Storytelling Workshops': Mmabun de wɔn ho hyɛ nhyiamu a wɔyɛ digyitaal nsɛm fa wɔn 'ASRH' suahunu ho, twa animtiaabuo mpoa na wɔhyɛ nteaseɛ ho nkuran.",Aka_Gha
ID_TR_Aka_Gha_28DF6EC4,"Ɔkwan bɛn so na akwahosan nhyehyɛe ahorow betumi ahwɛ ahu sɛ mmabun akuw a wɔato wɔn hintidua, a mmaa ne mmaa da ne mmarima ne mmarima da a broni ka no 'LGBTQ+' mmerante ne mmabaa, mmabun a wɔadi dɛm, ne mmabun a wɔte mmeae a wɔboa nnipa ka ho no anya nna ne awo akwahosan ho nhyehyɛe a ɛfata?","Akwahosan nhyehyɛe betumi ahwɛ ahu sɛ mmabun akuw a wɔato wɔn hintidua anya nna ne awo akwahosan ho nhyehyɛe a ɛfata denam akwan horow a wɔde wɔn ani asi so a wɔde bɛkɔ akɔma nkurɔfo ne ɔsom a wɔde ma so. Nea ɛka eyi ho ne akwahosan ho nhyehyɛe ahorow a ɛfata mmabun a wɔbɛhyehyɛ a wotumi kɔ hɔ na wɔma mmabun a wɔadi dɛm, ne wɔn a wɔte mmeae a wɔboa nnipa. Akwahosan ho adwumayɛfo a wɔbɛtete wɔn ma wɔatumi ayɛ amammerɛ mu nimdeɛ na wɔate nnipa ahorow ahiade ase no ho hia yiye. Ɛsɛ sɛ akwahosan nhyehyɛe ahorow nso ne mpɔtam hɔ ahyehyɛde ahorow ne akuw a wɔkamfo wɔn a wogyina mmabun a wɔato wɔn hintidua ananmu di nkitaho de hu akwanside ahorow a ɛmma wontumi nnya na wɔyɛ ano aduru a ɛfata. Nsɛm ne dwumadie a wɔde bɛma denam nea broni ka no 'mobile clinics' so, 'brailles', akenkan a ɛnyɛ den, atipɛnfoɔ akyerɛkyerɛfoɔ, mum kasa asekyerɛfoɔ,ne mpɔtam hɔfoɔ a wɔbɛkɔ akɔka wɔn ho nhyehyɛeɛ so a broni ka no 'community outreach programs' nso bɛtumi aboa ama wɔadu akuo a wɔato wɔn hintidua nkyɛn wɔ baabi a wɔwɔ.",Aka_Gha
ID_TR_Aka_Gha_B2B9437A,"Asiane bɛn na ɛwɔ ankorankoro ho nsɛm a wɔbɛkyɛ anaa nna ho nkɔmmɔ wɔ Intanɛt so mu, na ɔkwan bɛn so na mmabun betumi abrɛ asiane ahorow yi ase?","Ebetumi ama wɔahwere kokoam nsɛm, Intanɛt so asisifo, ayayadefo, anaa ‘online predators’  so adi nkitaho. Ebia wubehu nsɛm a epira anaa ɛmfata nso, anaa nsɛm a ɛda adi pefee anaasɛ nnwuma a mmara mma ho kwan a wɔde wɔn ho bɛhyɛ mu ho.",Aka_Gha
ID_TR_Aka_Gha_6C307511,Metumi anya nna akyi aduro a ɛsiw awo kwan (emergency contraception) wɔ sukuu mu ayaresabea (sickbay) anaa mpɔtam hɔ ayaresabea (community clinics)?,"Daabi, wɔtaa wunya bi wɔ mpɔtam hɔ ayaresabea (community clinics) ne awoɔ ho akwahosan mmeaeɛ (reproductive health centers). Ayaresabea akɛseɛ (hospitals) nso ma bi.",Aka_Gha
ID_TR_Aka_Gha_571AA876,Nneɛma ne mmoa bɛn na ɛwɔ hɔ ma mmabun a wɔrehyia anaa wɔwɔ abusuabɔ a basabasayɛ wɔ mu?,"Mmabun a wohyia anaa wɔwɔ abusuabɔ bɔne mu no betumi anya nneɛma ahorow ne mmoa adwuma ahorow. Ebia eyinom bi ne sukuu afotufoo, telefon a wɔde boa, telefon a wɔde frɛ nkurɔfo, Intanɛt so nkɔmmɔbɔ dwumadi ahorow, mmoa akuo, ne mpɔtam hɔ mmoa wɔ basabasayɛ ho. Bio nso, akwahosan ho adwumayɛfo, asetena mu nsɛm ho adwumayɛfo, ne mpanyimfo a wogye wɔn di betumi de kokoam mmoa, akwankyerɛ, ne nkamfo a ɛfata ama.",Aka_Gha
ID_TR_Aka_Gha_47229389,"Ɔkwan bɛn so na mmabun betumi akyekye ahoɔden a wɔde gyina ano ne nneɛma a ɛbɔ wɔn ho ban fi wɔn ho kum ho, te sɛ ayɔnkofa a emu yɛ den a wobenya, dwumadi ahorow a ntease wom a wɔde wɔn ho bɛhyɛ mu, ne mmoa a wɔbɛhwehwɛ bere a ɛho hia no?","Nneɛma a Wɔde Gyina Ano ne Nneɛma a Ɛbɔ Wɔn Ho Ban: Mmabun betumi akyekye ahoɔden a wɔde gyina ano ne nneɛma a ɛbɔ wɔn ho ban fi wɔn ho kum ho denam asetra mu abusuabɔ a emu yɛ den a wobenya, dwumadi ahorow a ntease wom a wobenya, wɔn ho a wɔbɛhwɛ wɔn ho adesua, ne mmoa a wɔbɛhwehwɛ bere a ɛho hia no so. Ahokokwaw a ɛbɛma wɔatumi agyina ano, a wobɛma wanya atenka sɛ ɔyɛ obi a ɔka ho, ne akwan pa a wobɛfa so adi adwennwen ho dwuma a wubesua nso betumi aboa ma woatumi agyina ano.",Aka_Gha
ID_TR_Aka_Gha_27CD8130,Kɔkɔbɔ bɛn na ɛsɛ sɛ wohwɛ yiye wɔ ho wɔ abɛɛfo kwantenpɔn so ayɔnkofa anaa ayɔnkofa tebea horow mu?,Kɔkɔbɔ a ɛsɛ sɛ wohwɛ yiye wɔ abɛɛfo kwantenpɔn so ayɔnkofa anaa ayɔnkofa tebea horow mu no bi ne: Nhyɛso a wɔbɛhyɛ wo ma woakyɛ w’ankasa wo ho nsɛm anaasɛ wobɛbɔ nkɔmmɔ a emu yɛ den ntɛmntɛm dodo. Wo hye a wobɛbu w’ani agu so anaasɛ wobɛma woate nka sɛ wo ho nyɛ wo dɛ. Suban a ɛne ne ho nhyia anaasɛ ɛyɛ adwenem naayɛ a ɛma adwenem naayɛ sɔre wɔ onipa no adwene anaa ne nipasu ho. Adagyaw mfonini ne nguamansɛm mu nsɛm a wobebisa,Aka_Gha
ID_TR_Aka_Gha_371ECD7B,"Nnkyerɛnne bɛn na ɛkyerɛ sɛ ebia obi rebrɛ wɔ nnuru a wɔde di dwuma ne adwenemyare ho, na mɛyɛ dɛn de mmoa ne nkuranhyɛ ama no?","Nsɛnkyerɛnne a ɛkyerɛ sɛ ebia obi rebrɛ nnubɔne a ɔde di dwuma ne adwenemyare ho nsɛm bi ne: Nsakrae a ɛba suban, adwene, anaa nipasu mu, te sɛ abufuw a ɛkɔ soro, adwene a ɛsakra, anaasɛ ɔtwe ne ho fi asetra mu dwumadi ahorow ho. Honam fam sɛnkyerɛnne ahorow a ɛkyerɛ sɛ wɔde nnuru di dwuma, te sɛ aniwa a mogya ayɛ no ma, nsakrae a ɛba aduan ho akɔnnɔ anaa nna mu, anaasɛ opira a wontumi nkyerɛkyerɛ mu. Adesua anaa adwuma mu mmɔdenbɔ a ɛso tew. Tew a wɔbɛtew wɔn ho afi nnamfo, abusuafo, anaa asetra mu dwumadi ahorow ho anaasɛ wɔbɛtwe wɔn ho afi afoforo ho. Nnubɔne a wɔde di dwuma anaa adwenemyare ho nsɛm a wɔde sie anaasɛ wɔbɔ wɔn ho ban a ɛkɔ soro. Sɛ wuhu saa nsɛnkyerɛnne yi wɔ obi a wunim no mu a, fa mmoa, nkuranhyɛ, ne mmoa ma wɔ hwehwɛ mmoa ne mmoa a ɛfa adwumayɛfo ho.",Aka_Gha
ID_TR_Aka_Gha_F50BEA63,"Ɛhe na metumi anya nneɛma anaa mmoa sɛ mehyia nna mu ɔbrasɛe, ɔtow a wɔtow hyɛ me so, anaa wɔde di dwuma a? (ahomatorofo, afotu adwumayɛbea ahorow)","Kasa kyerɛ wo sukuu ayaresabea ɔyarehwɛfo, kasa kyerɛ akwaahosan ho ɔyaresafo bi sɛ wuhyia nna mu ateetee . nya mmoa firi GHS-YMK fotufoɔ bi frɛ PPAG yenkasa wɔ 0800202010 (wɔntua hwee) UNICEF Agoo SHE+ wɔ 5100 wɔ mtn Marie frɛ 0302242517.",Aka_Gha
ID_TR_Aka_Gha_C37459EE,Ɔkwan bɛn so na sikasɛm mu mmoa nhyehyɛe ahorow a wɔde ma nhomasua ne ntetee boa ma wogyae ohia kyinhyia no na wɔhyɛ asetra mu nkɔso ho nkuran?,"Sikasɛm mu mmoa nhyehyɛe ahorow a wɔde ma nhomasua ne ntetee boa ma wogyae ohia kyinhyia no denam hokwan ahorow a ɛma mmabun a wofi mmeae a wonnya sika pii nya nhomasua pa, nya nimdeɛ a wobetumi atɔn, na wɔama wɔn adwumayɛ ho anidaso atu mpɔn no so. Ɛdenam sikasɛm mu akwanside ahorow a ɛwɔ nhomasua mu a woyi fi hɔ so no, nhyehyɛe ahorow yi ma mmabun tumi kɔ nhomasua a ɛkɔ soro, nya nnwuma a akatua pa wom, na wonya sikasɛm mu ahotɔ, na ɛnam so ma awo ntoatoaso ahorow ntam ohia so tew na ɛma asetra mu akwantu ho nkuran.",Aka_Gha
ID_TR_Aka_Gha_562B0F79,Hyɛ ahwɛfoɔ a wɔde wɔn ho bɛhyɛ mu ne ayɔnkofa ho nimdeɛ ho nkuran de akasa atia nyiyim na wɔayɛ tebea a ɛma akwaaba kɛseɛ.,wo sukuu ɔyarehwɛfo anaa akwahosan ho dwumayɛni ne wo bɛbɔ nna ho nsɛm ho nkɔmmɔ. Wobu LGBTQ+ sɛ mmara mma ho kwan wɔ Ghana,Aka_Gha
ID_TR_Aka_Gha_1A2A73ED,"Dɛn ne nsusuwii hunu, atorɔ adwene , ne nsɛm a ɛhaw a wɔtaa ka fa pene a nsɛm ho amanneɛbɔfo de kɔ so no bi, na ɔkwan bɛn so na mmabun betumi ahu na wɔakasa atia saa sɛnkyerɛnne ahorow yi","Nsusuwii hunu: Kommyɛ kyerɛ pene a wɔpene so, nsiyɛ yɛ ɔdɔ, pene a ntadehyɛ fa no. Hu denam nsɛm a ɛyɛ nnam a wubegye ho kyim, akyerɛ obu a wonni, pene a wɔde anigye asusuw ho so.",Aka_Gha
ID_TR_Aka_Gha_17BE3111,"Dɛn ne ɛhyeɛ, na ɔkwan bɛn so na ɛsono no wɔ mmara anaa akwanhwɛ ahorow ho wɔ abusuabɔ ne nkitahodi a wɔne atipɛnfo, nnamfo, ne ɔdɔ ahokafo nya mu?","ɛhyeɛ yɛ anohyeto ne akwankyerɛ a yɛde si hɔ ma yɛn ho wɔ abusuabɔ ne nkitahodi a yɛne afoforo nya mu. Wɔkyerɛkyerɛ sɛnea yɛpɛ sɛ wɔne yɛn di ne nneyɛe a yehu sɛ ɛyɛ nea wogye tom anaasɛ ennye ntom mu. Nea ɛnte sɛ mmara anaa akwanhwɛ ahorow, a ebia abɔnten so nneɛma anaa ɔmanfo gyinapɛn ahorow de bɛba no, ahye yɛ ankorankoro de na ɛda yɛn ankorankoro ahiade, gyinapɛn ahorow, ne nea yɛpɛ adi.",Aka_Gha
ID_TR_Aka_Gha_6142EA7D,Ɔkwan bɛn so na amammerɛ mu gyinapɛn ahorow a ɛfa ɔbarima ne ɔbea dwumadi ne nna ho no nya nna ne awo akwahosan ho nsɛm ne nnwuma a mmabun nya no so nsunsuanso?,"Amammerɛ mu gyinapɛn ahorow a ɛfa ɔbarima ne ɔbea dwumadi ne nna ho betumi aka SRH ho nsɛm ne nnwuma a mmabun nya. Wɔ amammerɛ bi mu no, pɛyɛ a enni mmarima ne mmea ntam no betumi asiw mmeawa kwan a wɔbɛfa so anya nkyerɛkyerɛ ne akwahosan ho nhyehyɛe ano, bere a atetesɛm mu adwene a wɔwɔ wɔ nna ho no betumi ama nkɔmmɔbɔ a ɛda adi pefee a ɛfa SRH nsɛmti ho no abam, na ɛde nimdeɛ ne nneɛma kakraa bi aba ama mmabun.",Aka_Gha
ID_TR_Aka_Gha_18C26797,"Dɛn ne nsunsuanso a ebetumi afi nyamesom nkyerɛkyerɛ a ɛfa nna ne awo akwahosan ho, na kwan bɛn so na mmabun betumi ahwehwɛ mmoa ne akwankyerɛ bere a wohyia nsɛnnennen anaa animtiaabu?","Nea ebetumi afi nyamesom nkyerɛkyerɛ a ɛfa nna ne awo akwahosan ho a wɔbɛbata ho anaasɛ wɔbɛtwe wɔn ho afi ho no mu aba no gu ahorow gyina ankorankoro tebea ne mpɔtam hɔ tebea horow so. Nyamesom nkyerɛkyerɛ a wɔbata ho no betumi ama ankorankoro ate nka sɛ wɔyɛ wɔn dea, abrabɔ pa ho akwankyerɛ, ne mpɔtam hɔ mmoa, nanso ebetumi nso de nsɛnnennen aba, te sɛ ntawntawdi a ɛda ankorankoro gyinapɛn ne nyamesom nkyerɛkyerɛ ntam a wɔbɛfa so anaasɛ wobehyia animtiaabu esiane sɛ wɔtwe wɔn ho fi asetena mu gyinapɛn ahorow ho nti. Nea ɛne eyi bɔ abira no, sɛ obi twe ne ho fi nyamesom nkyerɛkyerɛ ho a, ebetumi ama wate nka sɛ watwe ne ho afi ne mpɔtam hɔfo ho anaasɛ ɔne ne mpɔtam hɔfo ntam atwa, nanso ebetumi ama ankorankoro tumi nso akyerɛ sɛ wɔwɔ ahofadi na wɔakamfo hokwan ahorow a wɔwɔ. Mmabun a wohyia nsɛnnennen anaa animtiaabu a ɛfa wɔn nyamesom gyidi anaa nna ne awo akwahosan ho gyinaesi ahorow ho no betumi ahwehwɛ mmoa afi mpaninfo, afotufo, anaa nyamesom akannifo a wogye wɔn di a wɔresi wɔn suahu ahorow so dua na wɔte ase hɔ. Wobetumi nso anya nneɛma ne ahyehyɛde ahorow a ɛde nsɛm, afotu, ne nsɛm a wɔka de gyina wɔn akyi a wɔayɛ ama wɔn ahiade ahorow ma.",Aka_Gha
ID_TR_Aka_Gha_5BE6128E,"Anansesɛm ne adwene a ɛnteɛ bɛn na ɛfa nsa ne nnubɔne a wɔde tow hyɛ nkurɔfo so ho, na ɔkwan bɛn so na mmɔden a wɔbɔ sɛ wɔbɛkyerɛkyerɛ na wɔate ase no betumi akasa atia gyidi ahorow a epira yi?","Atesɛm ne adwene a ɛnteɛ a ɛfa nsa ne nnubɔne a wɔde tow hyɛ nkurɔfo so ho no bi ne gyidi ahorow a ɛne sɛ: Wɔn a wɔayɛ wɔn basabasa no ankasa na wɔde wɔn a wɔtow hyɛ wɔn so no ho asodi to wɔn so sɛ na wɔabow nsa a. Ahɔho anaa amannifo nkutoo na wobetumi ayɛ saa ntua yi, na wɔabu wɔn ani agu nokwasɛm a ɛyɛ sɛ wɔn a wɔyɛ saa no betumi ayɛ nnamfo, ahokafo, anaa abusua mufo mpo so. Nnubɔne a wɔde di bɔne no yɛ nokware na nipakuo bi na ɛtaa yɛ wɔn.Wɔn a wɔde nnubɔne ahyɛ wɔn so no bɛda sɛnkyerɛnne ahorow a ɛda adi pefee adi bere nyinaa sɛ wɔabow nsa anaasɛ wɔanom nnubɔne. Nkyerekyerɛ ne nhumu mmɔdenbɔ betumi akasa atia saa gyidi ahorow a epira yi denam nsɛm a edi mu a wɔde bɛma wɔ sɛnea nsa ne nnubɔne a wɔde hyɛ nkurɔfo so no abu so ne sɛnea ɛyɛ adwuma ho na wosi hia a ɛho hia sɛ wɔpene so na wobu wɔn wɔ nkitahodi nyinaa mu so dua so.",Aka_Gha
ID_TR_Aka_Gha_D8F56413,Ɔkwan bɛn so na gyinaesi ho nimdeɛ betumi aboa me ma madi nea menpɛ so na madi m’atipɛnfo nhyɛso ne nna mu tebea horow ho dwuma?,"Kasa ma wo ho, fa wo ho nsɛm pa di dwuma, nya ahotoso wɔ wo ho, hwehwɛ mmoa fi nnipa a wugye wɔn di hɔ, na sua sɛnea wubetumi agyina ano a ɛfata.",Aka_Gha
ID_TR_Aka_Gha_580D7B71,"Ɔkwan bɛn so na akwahosan ho adwumayɛfo betumi afa amammerɛ ahorow so, de nna ne awo akwahosan ho nnwuma a ɛfa amammerɛ ho na ɛfata ama mmabun?","Akwahosan ho adwumayɛfoɔ bɛtumi afa amammerɛ ahodoɔ mu de nna ne awo akwahosan (SRH) ho dwumadie a ɛfa amammerɛ ho na ɛfata ama mmabun denam ɔkwan a ɛfa ayarefoɔ ho a wɔbɛfa so, obuo ama amammerɛ mu gyidie ne nneyɛeɛ, wɔne mpɔtam akannifoɔ ne nsɛm asekyerɛfoɔ a wɔbɛdi nkitaho, ɔhwɛ a ɛnyɛ atemmuo a wɔde bɛma, ne nkyerɛkyerɛ ne afotuo a wɔayɛ ama wɔn. Mpɔtam hɔ ahyehyɛde ahorow ne amammerɛ mu nimdeɛ ntetee nso betumi ama wɔn a wɔde mmoa ma no tumi a wɔde bedi amammerɛ mu nneɛma ho dwuma wɔ nna ne awo akwahosan (SRH) hwɛ mu no ayɛ kɛse.",Aka_Gha
ID_TR_Aka_Gha_9A8DCA03,Sɛn na mmabun bɛnya ahooden ne gyidie wɔ wɔnho de ati wɔn ho afiri abusuabɔ bɔne ho?,"Mmabun bɛtumi esi  akomatenten ne ahofadi akyekyere wɔn akoma ne wɔn ho denam: Amanfoɔ mmoa kuo a ɛyɛ den a wɔbɛhyehyɛ, a ɛfa nnamfo ne abusuafoɔ ho. Nnwuma ne agrodie a wɔpɛ, na wɔyɛ mu nnwuma pa mu de wɔn ho bɛhyɛ mu. Botaeɛ a wɔbɛhyehyɛ ama wɔn ho, na wɔadu ho. Asɛnnka ne ahyeɛ hyehyɛ ho nimdeɛ a wɔbɛsua na wɔde ayɛ adwuma. Nsusuiɛ anaa ayaresa a wɔbɛhwehwɛ de asiesie amanehunu a atwam anaa wɔn ho akyere wɔn ho ho nsɛm.",Aka_Gha
